1492817	40.7528	-73.976522
135008	40.848521	-73.877762
85384	40.767444	-73.971934
412721	40.755614	-73.987953
730207	40.758292	-73.983872
214502	40.760353	-73.989636
12117	40.764438	-73.973351
502029	40.756256	-73.970465
189107	40.757484	-73.984773
19534	40.757083	-73.975952
680375	40.752908	-73.97706
346436	40.731463	-73.98277
11367	40.75632	-73.986076
18454	40.721148	-73.957037
1054241	40.767637	-73.983072
100234	40.741708	-73.993462
1233762	40.753342	-73.995884
162529	40.751516	-73.993521
1238	40.741862	-73.989434
449830	40.773379	-73.945365
899504	40.761138	-73.969724
144647	40.76105	-73.969414
901985	40.745022	-73.976509
215667	40.745522	-73.978018
327253	40.761506	-73.997956
118337	40.768033	-73.981869
109287	40.763087	-73.984584
28293	40.785896	-73.976871
234574	40.768446	-73.985284
149676	40.863031	-73.932838
94469	40.861997	-73.925037
75874	40.756711	-74.001002
19335	40.756782	-74.001503
21279	40.758457	-73.98914
292322	40.73429	-73.992556
379273	40.755222	-73.98669
902966	40.735961	-73.989485
371600	40.714141	-73.950738
698955	40.756144	-73.984888
357835	40.757683	-73.986191
214703	40.73034	-73.983994
1266761	40.724107	-73.984854
1233135	40.72852	-73.987327
456911	40.729371	-73.98795
375353	40.730533	-73.986357
168787	40.729575	-73.984446
1679192	40.7582	-73.983829
205677	40.726206	-73.986162
298431	40.731714	-73.989229
43981	40.757904	-73.986418
445498	40.72525	-73.977984
175387	40.71864	-73.959972
701478	40.766901	-73.993916
32416	40.645578	-73.776433
885356	40.756536	-73.982294
335859	40.746135	-73.982792
875702	40.757475	-73.982317
19418	40.776414	-73.976054
10862	40.735282	-73.990403
703999	40.748309	-73.985652
727730	40.758765	-73.978715
875956	40.759008	-73.97881
2038135	40.763326	-73.972382
140245	40.76416	-73.98459
20946	40.766702	-73.987017
169446	40.809684	-73.950176
1103611	40.763323	-73.98684
15620	40.752733	-73.976907
9986	40.75202	-73.98174
341765	40.759777	-73.979545
2757038	40.763372	-73.986616
1705117	40.762989	-73.971929
16074	40.749825	-73.987963
232246	40.760456	-73.964622
1743323	40.75965	-73.968203
366314	40.761951	-73.983607
178380	40.757685	-73.985686
172996	40.749877	-73.989784
448372	40.787126	-73.977376
601865	40.789285	-73.972365
101064	40.74174	-73.99365
499574	40.78467	-73.977213
99811	40.753874	-73.984429
1043748	40.792878	-73.975602
109792	40.736519	-73.988986
706306	40.73599	-73.987522
254287	40.785318	-73.97305
339599	40.76402	-73.997574
646498	40.734088	-73.99292
280329	40.743774	-73.971389
62903	40.640726	-73.789372
209542	40.78886	-73.977238
22467	40.774849	-73.98203
153203	40.78085	-73.976243
816048	40.747813	-73.976681
847675	40.749939	-73.983557
419805	40.741967	-73.978064
413274	40.739911	-73.993244
504622	40.737387	-73.988395
1177225	40.781868	-73.981146
616384	40.804519	-73.966293
1131355	40.779948	-73.981238
216049	40.780895	-73.976607
3522833	40.744739	-73.996848
166234	40.729214	-73.988655
143798	40.741136	-73.985789
334084	40.738462	-73.993993
607304	40.787405	-73.951966
2233649	40.75857	-73.98365
406785	40.743125	-73.921386
408345	40.714249	-73.800734
452784	40.714249	-73.800734
483957	40.733213	-73.804454
484542	40.733519	-73.783557
518707	40.710638	-73.794372
551348	40.720365	-73.808992
245833	40.71381	-73.830715
299423	40.764649	-73.966355
219055	40.827861	-73.925651
95573	40.735064	-73.99092
10889	40.735286	-73.991012
6589	40.736527	-73.99056
605523	40.731438	-73.987942
641956	40.732262	-73.989479
673258	40.723116	-73.799502
834547	40.708556	-73.823361
2002484	40.784643	-73.973478
295823	40.756707	-73.982334
356687	40.756221	-73.990834
23742	40.760667	-73.983568
170486	40.75755	-73.984865
6337	40.782069	-73.971806
365388	40.749669	-74.00343
180537	40.773229	-73.984616
144898	40.763562	-73.985278
1028469	40.757319	-73.983855
167260	40.759253	-73.985152
1053205	40.727243	-73.982702
1160154	40.726021	-73.983614
422093	40.725763	-73.98335
619849	40.72461	-73.982943
321032	40.723938	-73.985122
260932	40.744768	-73.982054
327746	40.744806	-73.980773
1190050	40.759425	-73.986908
78328	40.743006	-73.951266
1022556	40.742717	-73.953816
1125974	40.719592	-73.962332
258165	40.717006	-73.956565
152539	40.747192	-73.958287
835524	40.744645	-73.95351
223598	40.717984	-73.957522
1191511	40.718815	-73.958785
16200	40.734167	-73.990487
84322	40.640889	-73.78684
16573	40.71811	-73.957545
190466	40.715013	-73.951464
653298	40.719762	-73.960054
224461	40.734434	-73.87082
1296319	40.743186	-73.953837
2268437	40.757505	-73.87017
484970	40.650986	-73.869773
3009586	40.678523	-73.896468
3085226	40.719508	-73.962527
241087	40.800972	-73.961477
22597	40.729813	-73.958467
415775	40.718042	-73.957579
156406	40.7217	-73.957591
30278	40.719265	-73.958416
2974138	40.71781	-73.957601
812661	40.712058	-73.966057
160190	40.700065	-73.905888
3635900	40.696355	-73.900287
10560	40.774562	-73.972664
170240	40.756087	-73.981789
213067	40.759448	-73.984895
32094	40.723218	-73.952751
326555	40.74186	-73.990474
258	40.739535	-73.990817
68352	40.773625	-73.964106
244628	40.689155	-73.955186
894437	40.742656	-73.989015
1188957	40.757197	-73.985862
97313	40.743075	-73.989147
320838	40.751401	-73.987522
185347	40.712072	-73.951082
372779	40.708285	-73.940061
419088	40.707225	-73.92125
910402	40.707596	-73.921809
381973	40.701513	-73.927276
936016	40.712801	-73.956988
175932	40.712754	-73.966373
50601	40.762245	-73.979287
1789658	40.694004	-73.961179
174338	40.694045	-73.961377
120831	40.742608	-73.966441
253334	40.761847	-73.990151
304437	40.7584	-73.9863
1924095	40.70294	-73.933471
226337	40.726787	-73.986118
584922	40.712225	-73.957268
1091512	40.7574	-73.986096
732014	40.7698	-73.964577
374222	40.707746	-73.929343
528	40.750614	-73.988564
2100622	40.750524	-73.96054
111628	40.759168	-73.984922
131601	40.769669	-73.982518
1654804	40.755594	-73.977203
157004	40.760358	-73.976183
79353	40.762494	-73.974586
96625	40.755899	-73.979212
1546	40.741161	-73.988113
76017	40.737064	-73.990426
5748	40.748281	-73.985563
97037	40.749111	-73.984142
23260	40.713565	-73.972363
14594	40.741934	-73.990231
293588	40.751548	-73.975303
166147	40.766092	-73.972308
173188	40.763625	-73.997576
179629	40.761723	-73.994154
10422	40.747745	-73.985302
53855	40.777423	-73.948947
337765	40.758576	-73.982564
105873	40.744071	-73.987384
18745	40.780503	-73.981232
419414	40.759179	-73.981485
460406	40.765685	-73.987396
220622	40.762282	-73.989731
880454	40.759914	-73.995276
408223	40.693212	-73.930104
233827	40.712831	-73.969203
27914	40.759553	-73.969702
452051	40.696856	-73.93471
214	40.755881	-73.985778
647355	40.697494	-73.932409
753909	40.697201	-73.936057
808125	40.725879	-73.950851
700348	40.725565	-73.945715
839565	40.725467	-73.945678
851322	40.727055	-73.947174
862665	40.792867	-73.926691
903108	40.733222	-73.9548
123618	40.760667	-73.981065
18186	40.765023	-73.980196
157352	40.773083	-73.982813
237030	40.692134	-73.953234
222205	40.721537	-73.952316
816164	40.768057	-73.981921
1123458	40.750548	-73.98374
159891	40.725377	-73.951771
135394	40.74096	-73.989181
1334867	40.723188	-73.959623
445416	40.714045	-73.950255
105639	40.733154	-73.990995
762516	40.768884	-73.982501
28350	40.743313	-73.979926
1515432	40.74009	-73.982409
677835	40.718224	-73.95521
678023	40.718414	-73.955123
881398	40.725548	-73.95138
431823	40.717542	-73.957933
164028	40.782995	-73.95891
147695	40.726058	-73.949894
297058	40.775553	-73.870772
2716485	40.723232	-73.941963
1065803	40.725306	-73.951604
462879	40.72271	-73.947853
1045047	40.724315	-73.943534
2592564	40.725929	-73.941754
1616080	40.723001	-73.943897
2859530	40.72341	-73.94199
2873726	40.725878	-73.941788
2964017	40.722675	-73.947993
481686	40.726118	-73.952128
111139	40.718862	-73.945087
15357	40.756067	-73.990173
213367	40.719241	-73.949842
245084	40.722485	-73.950175
406067	40.753942	-73.976733
991187	40.722153	-73.940134
507276	40.748724	-73.984377
768429	40.756668	-73.989698
533891	40.760549	-73.983052
98478	40.758566	-73.988986
1691805	40.768909	-73.887299
440507	40.72212	-73.949962
159099	40.75086	-73.908797
676125	40.723496	-73.950697
139074	40.758571	-73.969048
2543703	40.729321	-73.953946
952648	40.726582	-73.954383
479803	40.718306	-73.957538
3099057	40.722179	-73.941065
990598	40.771493	-73.961425
15733	40.742278	-73.985256
291226	40.746916	-73.985254
199486	40.770256	-73.863873
155320	40.6524	-73.869969
783459	40.650788	-73.872757
288708	40.66117	-73.72597
494900	40.791705	-73.974035
331233	40.661041	-73.829623
66315	40.743656	-73.97663
2633124	40.743811	-73.972629
320854	40.745868	-73.978305
1765576	40.767094	-73.962642
4966	40.744045	-73.983737
209572	40.757693	-73.971505
2673032	40.74775	-73.976939
177635	40.762146	-73.968458
67464	40.742052	-73.974385
404233	40.797719	-73.922621
606811	40.771549	-73.865335
38216	40.764155	-73.986897
2718120	40.756082	-73.972181
2164060	40.758283	-73.96934
91191	40.758031	-73.982558
172147	40.765163	-73.987631
172571	40.764213	-73.987017
1545690	40.741885	-73.974374
335439	40.730474	-73.98335
763053	40.756837	-73.972503
22941	40.757523	-73.969179
865986	40.756901	-73.971659
169398	40.747091	-73.99133
1113393	40.762292	-73.984723
37708	40.759903	-73.980346
3761	40.771426	-73.973501
620148	40.74959	-73.972055
638296	40.763507	-73.970661
28256	40.756365	-73.977554
650419	40.751738	-73.976492
673930	40.762703	-73.969251
1177942	40.860198	-73.971344
408774	40.752896	-73.989397
157719	40.756427	-73.987431
451717	40.794745	-73.965966
217187	40.758914	-73.992355
149882	40.734353	-73.990857
168001	40.730195	-73.981795
26403	40.764665	-73.98807
112184	40.762716	-73.987637
108639	40.745291	-73.999293
4246	40.764876	-73.817825
508201	40.746737	-73.98262
372274	40.791232	-73.968608
287422	40.716233	-73.850183
581431	40.719775	-73.843713
26655	40.751636	-73.9936
374066	40.752425	-73.994157
359274	40.757185	-73.98968
219385	40.745982	-73.99422
249964	40.749476	-73.992233
75372	40.741673	-73.989288
541469	40.744871	-73.983987
109530	40.74401	-73.985652
158941	40.758146	-73.829622
182326	40.758509	-73.82963
369674	40.752792	-73.979498
1450730	40.738638	-73.814678
223599	40.779361	-73.95514
1752799	40.836696	-73.94374
1764854	40.75817	-73.969909
160349	40.755835	-73.967808
1777841	40.749463	-73.995373
24015	40.734486	-73.992091
824365	40.732841	-73.985863
12456	40.750476	-73.940284
98561	40.767529	-73.989766
1863848	40.763121	-73.978084
178397	40.7672	-73.981483
176562	40.782075	-73.980943
446609	40.781875	-73.980894
294624	40.757822	-73.828027
1908523	40.757534	-73.82789
1599766	40.752573	-73.832733
147682	40.757312	-73.834397
244000	40.757724	-73.83481
121819	40.754171	-73.824828
257019	40.757887	-73.82906
453061	40.748216	-73.988131
649144	40.772661	-73.958373
1629075	40.753318	-73.822117
2744989	40.753474	-73.822232
2797702	40.74129	-73.974253
509986	40.774626	-73.959236
1847634	40.753848	-73.823093
529862	40.822148	-73.930118
278097	40.750687	-73.991354
2213583	40.739483	-73.988521
214209	40.758115	-73.82964
1705271	40.765633	-73.957425
3248009	40.750151	-73.980102
220630	40.710573	-73.955841
1024160	40.758837	-73.829892
3136207	40.756386	-73.828688
1211686	40.759383	-73.829474
441707	40.746279	-73.99795
2392002	40.758541	-73.829722
2060298	40.746203	-74.001368
245008	40.774183	-73.959635
216657	40.765869	-73.963543
531923	40.771485	-73.959221
1338079	40.774046	-73.959658
5594	40.773522	-73.956785
2830931	40.768057	-73.981732
2372966	40.768435	-73.982942
731486	40.757493	-73.827476
534819	40.763449	-73.915341
1058734	40.737523	-73.985273
297995	40.802994	-73.997233
84907	40.80822	-73.962154
2335518	40.790954	-74.003499
2162913	40.831184	-73.93889
20568	40.74939	-73.982862
368937	40.643262	-73.77955
1812305	40.756763	-73.984337
163116	40.748158	-73.992653
571180	40.740689	-73.993306
606559	40.737015	-73.981354
481232	40.741085	-73.981933
319525	40.741957	-73.993695
874946	40.743941	-73.995044
1452768	40.746783	-73.996062
556467	40.742577	-73.992252
1830516	40.752568	-73.969524
1372990	40.765982	-73.983693
374268	40.712941	-73.957385
286923	40.760326	-73.958073
12915	40.757221	-73.991547
773190	40.741305	-73.994134
997767	40.744146	-73.996165
780655	40.729616	-73.98698
186331	40.760001	-73.996482
968853	40.760472	-73.987363
1388270	40.744818	-73.997276
463813	40.749996	-73.983607
18232	40.762343	-73.966017
107568	40.744058	-73.983958
446953	40.774355	-73.963962
66848	40.759272	-73.981107
107176	40.759573	-73.985244
209154	40.767928	-73.971751
255135	40.646791	-73.793921
243294	40.636199	-73.739591
252036	40.750196	-73.994937
8358	40.75262	-73.993363
177954	40.745431	-73.998518
480286	40.791348	-73.974044
700820	40.789274	-73.975719
3553	40.738665	-73.975303
254596	40.75079	-73.994094
1085666	40.789063	-73.97563
1177612	40.788308	-73.976526
619363	40.759522	-73.991436
225432	40.759302	-73.991901
214454	40.768257	-73.981032
245386	40.785871	-73.978286
173315	40.764861	-73.984125
126919	40.759412	-73.991781
83862	40.699023	-73.810015
1811722	40.787663	-73.977192
1897083	40.780931	-73.958502
248351	40.781417	-73.962476
251647	40.744062	-73.975826
756	40.742608	-73.992705
3271	40.74249	-73.993083
550204	40.769849	-73.987384
501322	40.735369	-73.874678
845827	40.739035	-73.99325
168696	40.651461	-73.872145
160690	40.772108	-73.975904
2083987	40.805351	-73.962127
19446	40.748976	-73.995184
817174	40.747696	-73.994443
210145	40.761756	-73.986182
3	40.748939	-73.99228
942956	40.787989	-73.97663
304535	40.729312	-73.981118
39309	40.769579	-73.992659
25698	40.759226	-73.967158
181789	40.717759	-73.958584
379562	40.718477	-73.960347
788346	40.726072	-73.983479
111682	40.729136	-73.986972
161112	40.822383	-74.03017
1053938	40.683323	-73.930104
169768	40.755872	-73.986826
113143	40.743114	-73.989175
705365	40.760114	-73.828332
649784	40.745877	-73.90101
1575396	40.74795	-73.987149
705385	40.763872	-73.771168
152564	40.72817	-73.987913
322533	40.86754	-73.897238
648082	40.835533	-73.921399
1129665	40.840083	-73.917878
2305877	40.844456	-73.914686
139047	40.862495	-73.901033
88134	40.769157	-73.861954
410469	40.777921	-73.954583
146039	40.720478	-73.961742
829739	40.771972	-73.971246
1038694	40.772655	-73.975499
62870	40.779109	-73.954807
729620	40.777005	-73.955749
1844821	40.758791	-73.972916
583419	40.739098	-73.983
26683	40.728502	-73.981795
255409	40.776994	-73.955358
413142	40.74303	-73.988414
441749	40.736794	-73.9868
2591650	40.743036	-73.987212
174521	40.764085	-73.9705
13927	40.755612	-73.970926
1292224	40.751404	-73.980349
415280	40.726833	-73.983415
470586	40.756791	-73.993807
933310	40.749886	-73.985876
2865439	40.76837	-73.984916
459628	40.775563	-73.956334
173228	40.770345	-73.953717
2907177	40.764344	-73.965822
173495	40.737798	-73.989692
3165712	40.772801	-73.971596
1551626	40.775379	-73.953154
1108792	40.763948	-73.966918
3245300	40.772515	-73.971791
88854	40.75231	-73.975419
114956	40.775516	-73.95638
216318	40.773929	-73.954635
520813	40.760939	-73.967332
2285172	40.775653	-73.953206
505927	40.774953	-73.953899
135488	40.738143	-73.990702
334419	40.764308	-73.966484
107438	40.749523	-73.98323
1004970	40.745299	-73.979138
245731	40.784445	-73.973639
300944	40.755614	-73.968273
458681	40.754288	-73.969128
208845	40.774456	-73.944148
99346	40.742034	-73.989937
105151	40.738982	-73.989677
423429	40.777059	-73.952029
816832	40.777512	-73.950888
242402	40.643904	-73.781015
1208709	40.777269	-73.961397
4686	40.759111	-73.979545
1967045	40.755813	-73.987035
162984	40.776167	-73.956152
1033451	40.745469	-73.975481
2925876	40.75548	-73.988263
1546995	40.756984	-73.967992
811956	40.752206	-73.983729
168241	40.778338	-73.953522
2631299	40.758747	-73.97881
407054	40.775329	-73.947583
178389	40.738305	-73.993009
246466	40.779267	-73.953786
708480	40.779852	-73.950325
408090	40.759426	-73.975757
783360	40.756071	-73.984527
1000320	40.789194	-73.973847
1477183	40.816528	-73.888063
645728	40.802545	-73.967791
529145	40.73899	-73.993
22275	40.850867	-73.938304
159151	40.737145	-73.990206
211601	40.781354	-73.972771
95280	40.734267	-73.991107
1086332	40.749705	-73.983706
1037070	40.736482	-73.93603
398323	40.749224	-73.968673
442852	40.787365	-73.956528
37599	40.760493	-74.003413
1808880	40.736524	-73.673347
165401	40.723605	-73.951656
124833	40.715652	-73.928178
471430	40.720974	-73.95568
585689	40.727293	-73.984517
108808	40.713415	-73.958619
555436	40.712281	-73.967825
372207	40.714201	-73.961512
459380	40.710579	-73.965779
167174	40.753851	-73.988607
41869	40.750081	-73.941438
520663	40.749565	-73.939147
172310	40.75931	-73.995281
2752285	40.770457	-73.762435
439478	40.830457	-73.926364
1907188	40.760871	-73.98888
203518	40.760989	-73.990776
172798	40.756977	-73.989058
330216	40.762198	-73.993726
442974	40.828651	-73.948545
420594	40.804742	-73.955439
2637833	40.77925	-73.950743
297604	40.764237	-73.98327
1724106	40.764175	-73.979138
533533	40.763963	-73.982242
141454	40.760295	-73.981778
286865	40.756547	-73.985577
2330586	40.762624	-73.977096
15007	40.778008	-73.954147
5983	40.733633	-73.987999
726599	40.764565	-73.970666
463103	40.722008	-73.980469
1602966	40.751678	-73.991207
2028842	40.737518	-73.992653
171343	40.762842	-73.971734
339818	40.684876	-73.956719
419257	40.761199	-73.983459
153545	40.727802	-73.985715
2572953	40.724377	-73.978667
290261	40.714737	-73.956855
146543	40.771171	-73.967383
479255	40.710042	-73.962372
901240	40.738101	-73.987953
186237	40.727454	-73.984766
97829	40.753024	-73.996804
876562	40.752131	-74.002799
521214	40.74963	-73.988092
136412	40.729396	-73.989456
1779209	40.704922	-73.934228
429374	40.723945	-73.950831
1438562	40.584706	-73.810652
817064	40.727668	-73.985221
1971614	40.748792	-74.00351
105668	40.732999	-73.985496
177076	40.719249	-73.961718
186611	40.759578	-73.99189
336506	40.717459	-73.956095
1404675	40.726138	-73.986105
27396	40.710655	-73.958916
376040	40.750587	-74.003126
161571	40.714482	-73.957302
472299	40.764505	-73.982093
