7320	5313	1	1333470012
7353	9105	9	1333470072
7370	9135	1	1333470098
7425	9221	13	1333470170
7538	9400	2	1333470336
5564	9428	1	1333470369
7569	9443	20	1333470381
7539	9454	1	1333470392
7607	9496	18	1333470443
5250	9517	4	1333470464
7623	9520	23	1333470470
2325	9609	13	1333470577
7770	9725	3	1333470679
7772	9728	18	1333470685
7795	7646	1	1333470711
7822	9801	1	1333470755
6164	9896	1	1333470860
7676	6515	1	1333470873
7917	9941	10	1333470904
5840	10158	83	1333471126
8061	10163	1	1333471130
8061	10206	1	1333471178
8216	10378	3	1333471346
8241	10409	6	1333471396
7795	10560	2	1333471548
8449	10716	47	1333471715
1082	10743	1	1333471742
8467	10759	1	1333471754
6141	10815	1	1333471799
5250	10862	24	1333471842
5250	10889	20	1333471858
1443	10921	1	1333471887
8608	528	1	1333471932
8644	11013	1	1333471974
1443	11262	1	1333472187
3515	11310	55	1333472234
3892	7646	20	1333472237
3515	11323	26	1333472247
8879	11366	44	1333472288
4070	11367	1	1333472288
7676	11482	1	1333472396
6164	11493	92	1333472407
1443	11503	1	1333472419
8979	11511	25	1333472429
9069	11643	40	1333472559
9199	4244	2	1333472724
9237	11893	10	1333472775
1443	11908	1	1333472791
9357	12065	49	1333472959
9498	12264	1	1333473143
4070	12285	1	1333473165
2321	12353	6	1333473234
3298	12372	1	1333473248
1443	10422	2	1333473291
9624	12438	123	1333473312
9634	12456	2	1333473327
9653	4191	2	1333473362
9701	7646	1	1333473440
9744	10862	18	1333473514
7795	12648	1	1333473531
9933	12915	19	1333473792
9987	8224	9	1333473881
4555	13035	1	1333473904
10157	13297	16	1333474149
10182	13331	1	1333474175
10220	13388	4	1333474220
10229	13410	21	1333474240
10260	13457	1	1333474279
10280	13484	162	1333474310
9357	13573	33	1333474379
10346	13584	13	1333474397
10368	13629	88	1333474436
9357	13635	3	1333474445
8858	13708	17	1333474509
10446	13738	73	1333474542
10465	13779	1	1333474574
10151	13838	1	1333474630
10465	13927	1	1333474694
10578	13941	8	1333474704
3259	13945	24	1333474711
10592	13964	21	1333474732
10465	14033	1	1333474808
1542	14095	1	1333474869
7795	3761	1	1333474878
10689	14113	4	1333474888
10293	14136	21	1333474906
6755	14148	15	1333474924
10307	10560	1	1333474972
10799	14282	1	1333475030
10465	14324	2	1333475069
10829	14330	2	1333475072
10858	4244	17	1333475108
6618	14394	9	1333475138
2369	14587	61	1333475325
3298	14594	1	1333475331
11034	14627	1	1333475375
11051	14652	1	1333475394
11072	14682	43	1333475419
11075	14690	11	1333475429
9744	14876	106	1333475580
11219	14919	1	1333475615
11272	15007	28	1333475679
11292	12915	81	1333475710
10446	15066	49	1333475739
11325	15076	1	1333475746
11332	15083	37	1333475754
11332	15109	1	1333475779
7539	15131	12	1333475790
7539	15162	15	1333475816
11421	15241	25	1333475890
11499	15357	1	1333475972
11643	4244	4	1333476173
10260	15620	1	1333476195
11677	15634	3	1333476206
11719	15689	8	1333476252
11753	15733	1	1333476294
2369	15768	33	1333476319
11789	15788	5	1333476336
11849	15870	91	1333476405
11884	15923	1	1333476457
11051	15965	59	1333476494
11912	15982	19	1333476506
11968	16074	1	1333476572
4587	16077	1	1333476573
12052	3036	1	1333476676
12059	16200	7	1333476685
12108	8349	46	1333476747
12143	16326	15	1333476800
12182	16381	3	1333476842
12217	16428	11	1333476884
12280	16550	52	1333476976
12293	16573	2	1333476994
12299	16582	126	1333476997
740	16606	1	1333477014
12368	16696	33	1333477089
6444	16701	33	1333477090
12446	16798	1	1333477175
12054	16829	49	1333477199
12469	16836	1	1333477208
12472	16841	79	1333477211
12492	16865	1	1333477238
2915	16901	1	1333477266
12514	16902	13	1333477267
12522	16913	1	1333477278
12472	16936	11	1333477291
10465	17022	1	1333477374
12598	17046	1	1333477394
4166	17095	3	1333477430
10465	17138	1	1333477465
12672	17162	1	1333477481
12721	7646	84	1333477538
12731	17242	3	1333477548
12743	17266	2	1333477564
10919	16381	1	1333477660
12850	17426	19	1333477718
9498	17467	33	1333477757
8125	528	1	1333477757
9498	17487	34	1333477771
12906	17509	1	1333477789
12909	7646	44	1333477797
11180	17576	20	1333477832
12964	17614	60	1333477859
13033	17720	1	1333477932
13072	17777	15	1333477968
13103	17831	10	1333478012
13126	16550	26	1333478045
13157	17918	36	1333478081
11910	17934	1	1333478099
13174	17941	1	1333478107
13176	17944	4	1333478108
13193	17968	5	1333478127
13216	18007	7	1333478160
13247	18041	1	1333478191
5434	18053	17	1333478203
13259	18054	2	1333478204
13262	18057	1	1333478207
13270	18069	37	1333478221
13279	18084	1	1333478231
7795	18186	1	1333478304
6645	18192	1	1333478307
13367	18232	1	1333478332
13378	18248	64	1333478342
13433	7646	2	1333478416
10829	18454	1	1333478506
11219	18460	1	1333478509
13538	18508	9	1333478549
13580	18581	61	1333478650
4690	18584	1	1333478653
13580	18600	14	1333478667
13639	18186	1	1333478712
13647	18675	28	1333478718
13647	18695	23	1333478739
13664	10862	1	1333478746
13682	18740	10	1333478774
13647	18757	1	1333478786
13697	18762	10	1333478788
13778	18880	1	1333478877
4070	18933	2	1333478918
13847	9894	1	1333478964
9498	19033	44	1333479006
13896	18232	1	1333479010
9498	19054	34	1333479019
13923	19090	1	1333479049
13925	19093	1	1333479053
13939	19115	1	1333479068
7159	19179	1	1333479128
13991	19185	2	1333479132
14045	19256	1	1333479188
10151	19289	1	1333479215
10633	19300	13	1333479228
14092	19335	3	1333479255
13647	19373	16	1333479281
14127	19389	2	1333479289
13647	19398	15	1333479295
12110	19446	1	1333479331
14171	1401	219	1333479346
10799	19534	1	1333479389
14299	19667	5	1333479493
14352	19744	7	1333479543
14356	19746	1	1333479546
14390	19804	10	1333479597
4351	19867	11	1333479644
14502	19964	1	1333479722
10542	19972	1	1333479728
10620	19989	1	1333479742
5250	20040	1	1333479791
14568	4244	2	1333479803
8467	20078	1	1333479820
14613	4244	12	1333479851
14614	20116	84	1333479851
8126	20235	1	1333479962
14705	17968	3	1333479965
14713	20252	1	1333479979
9498	20310	2	1333480018
14735	4191	2	1333480071
14804	20391	1	1333480086
13433	20453	7	1333480139
14901	20560	1	1333480209
12253	20568	1	1333480217
14990	19744	4	1333480301
15051	20782	2	1333480396
14901	3761	6	1333480404
15061	16200	1	1333480404
15071	20812	10	1333480418
13066	20815	11	1333480418
13066	20840	93	1333480440
15125	20896	1	1333480486
1153	20924	131	1333480502
15155	20946	2	1333480519
15186	20992	79	1333480550
15195	21007	9	1333480564
15186	21039	77	1333480590
7795	21057	1	1333480603
15195	21064	6	1333480606
15228	21067	5	1333480607
6852	21114	1	1333480643
15273	21139	1	1333480670
8020	15982	16	1333480673
15282	21152	1	1333480682
15378	21279	1	1333480782
15470	21433	3	1333480887
15503	4244	3	1333480931
15506	21481	1	1333480933
15125	21492	14	1333480940
15546	15109	1	1333480986
14613	528	1	1333481044
10799	21678	1	1333481092
15725	21809	1	1333481188
15742	21837	1	1333481211
12671	21851	1	1333481219
15776	10426	1	1333481233
15794	10426	2	1333481252
1447	21938	30	1333481275
4031	21964	8	1333481296
15875	10862	2	1333481346
10735	22245	124	1333481523
16043	22275	1	1333481545
16069	22308	9	1333481573
15273	10862	2	1333481596
16141	22418	1	1333481666
16186	22467	1	1333481711
16259	22575	18	1333481795
16272	22597	1	1333481815
16282	22616	36	1333481829
12253	22678	2	1333481872
16364	1312	1	1333481918
16382	22772	1	1333481951
12906	19746	1	1333482035
6649	22941	1	1333482068
16512	22981	1	1333482095
1423	23024	4	1333482124
11072	23043	24	1333482139
2915	23052	1	1333482142
2483	23095	11	1333482186
4166	23139	6	1333482220
16610	23154	1	1333482234
6750	23215	2	1333482285
16657	23223	1	1333482289
10307	23260	19	1333482316
16716	23309	1	1333482350
16763	4191	2	1333482404
16824	23462	1	1333482462
15273	23473	1	1333482467
2059	23498	2	1333482489
16862	23520	1	1333482506
16873	10426	1	1333482523
16927	23637	1	1333482593
2598	23646	1	1333482599
10307	23672	42	1333482616
10799	23742	1	1333482664
17008	4191	1	1333482674
17022	23785	85	1333482697
10307	23812	32	1333482719
17052	23831	19	1333482736
17130	23964	1	1333482840
17130	23988	1	1333482852
17130	24012	1	1333482871
17160	24015	1	1333482873
17179	24047	10	1333482891
16716	24143	6	1333482967
17262	24169	4	1333482990
15503	10426	1	1333483026
17292	4636	37	1333483028
17404	24397	1	1333483178
17405	13484	10	1333483183
17467	10862	5	1333483252
5798	24587	1	1333483333
17540	14330	63	1333483341
2483	24651	6	1333483379
321	24672	67	1333483389
8858	24693	17	1333483410
17649	24750	1	1333483453
8858	24807	33	1333483488
17694	23024	1	1333483503
1966	24903	10	1333483566
10307	24993	35	1333483640
17839	25058	1	1333483698
7676	25069	8	1333483711
17857	16573	1	1333483729
936	2715	1	1333483744
10735	25119	43	1333483754
17894	25148	1	1333483774
17896	25150	1	1333483775
17955	10426	1	1333483851
17970	25274	14	1333483868
18095	25468	3	1333484003
18123	21433	12	1333484040
11159	25581	2	1333484089
18123	3761	4	1333484138
18218	21492	2	1333484168
12061	25692	2	1333484183
18236	25698	1	1333484185
7730	25740	4	1333484220
8644	25742	1	1333484222
4495	2715	2	1333484242
18311	25818	39	1333484287
17271	25892	219	1333484353
18367	25911	1	1333484373
7	25917	1	1333484377
18374	25927	3	1333484384
17271	25928	2	1333484384
18388	25952	14	1333484395
18400	25968	1	1333484406
17271	26046	148	1333484472
5069	26091	2	1333484524
14735	7646	3	1333484569
7822	26403	8	1333484798
15155	26410	1	1333484801
18687	26432	1	1333484823
18693	10862	4	1333484837
3298	7646	2	1333484842
4166	26463	8	1333484852
6118	26527	9	1333484908
6118	26538	14	1333484917
18756	26553	1	1333484935
18803	26621	51	1333484990
18805	26626	1	1333484994
6852	26655	3	1333485015
15506	26683	1	1333485044
18893	26755	3	1333485112
18940	26842	2	1333485179
18968	4244	56	1333485211
18987	26927	44	1333485235
4690	1238	2	1333485263
10221	26975	1	1333485283
19028	21678	2	1333485295
14613	23646	1	1333485355
17600	27072	23	1333485376
16862	27137	1	1333485423
19049	27198	172	1333485462
12472	27282	1	1333485531
19192	16901	2	1333485533
19256	27396	2	1333485615
19263	27402	1	1333485622
19049	27540	14	1333485744
19367	27579	18	1333485773
18803	27701	43	1333485868
740	27703	13	1333485870
19521	19090	2	1333485979
19537	27867	12	1333486008
19548	5313	15	1333486022
15125	27947	2	1333486064
14901	12915	34	1333486167
19751	18745	1	1333486303
8858	28229	2	1333486321
7795	28256	1	1333486347
19805	28293	1	1333486377
5224	20896	6	1333486379
13259	28350	1	1333486425
14037	28406	9	1333486474
19878	7646	1	1333486490
11159	28487	1	1333486540
16512	28514	58	1333486566
8126	28525	1	1333486575
19949	28548	4	1333486593
18803	28577	32	1333486612
20049	28731	24	1333486724
20094	18584	1	1333486784
13475	16200	5	1333486881
14713	28929	1	1333486905
7795	28939	1	1333486911
20189	28946	7	1333486918
20190	28947	1	1333486918
20298	29141	1	1333487092
20313	29162	49	1333487104
4612	29179	2	1333487121
20372	29259	5	1333487172
20412	29332	14	1333487221
14614	29371	4	1333534055
18803	7646	33	1333487364
18219	25917	2	1333487492
12613	29642	27	1333487514
17387	29693	1	1333487568
20619	29697	1	1333487576
17130	29716	1	1333487594
19028	29717	3	1333487595
14901	16696	35	1333487624
20779	13779	4	1333487819
9498	30020	39	1333487851
9498	30055	50	1333487882
9498	30073	62	1333487901
9498	30122	38	1333487941
13939	30148	1	1333487968
18803	17576	16	1333488001
14037	30198	1	1333488020
20906	30219	22	1333488043
8126	30240	1	1333488066
20939	30278	1	1333488098
20779	30288	9	1333488104
13367	23964	1	1333488137
20966	17968	3	1333488139
1588	26553	9	1333488255
7730	30516	1	1333488324
21105	30598	36	1333488409
4247	30642	26	1333488454
16004	30750	1	1333488554
21209	17162	3	1333488563
8979	30832	1	1333488636
8005	3085	9	1333488642
14923	30861	4	1333488659
21320	30961	19	1333488751
21372	31064	21	1333488836
21434	31164	13	1333488930
21478	31253	1	1333489018
21481	25150	2	1333489024
21517	31321	2	1333489091
21570	31421	1	1333489187
21582	31442	1	1333489201
21608	31489	10	1333489250
21621	1312	3	1333489276
18803	31615	24	1333489361
21676	31621	3	1333489370
16272	31677	2	1333489424
21720	31702	1	1333489449
3059	4244	6	1333489503
21720	23498	1	1333489529
14045	1312	1	1333489549
20779	31906	31	1333489621
11910	31948	1	1333489661
10620	21152	1	1333489678
18803	32014	41	1333489721
21928	32089	1	1333489790
21931	32094	4	1333489794
7795	23646	1	1333489798
10260	32115	1	1333489810
18803	32181	64	1333489878
22055	32300	25	1333489987
15713	32416	48	1333490103
22162	32461	1	1333490142
11884	32486	33	1333490171
22229	22467	1	1333490244
10368	32845	56	1333490503
19547	32848	1	1333490509
12598	33078	5	1333490742
18307	33105	7	1333490760
22575	33188	1	1333490847
17130	33213	1	1333490874
7676	33453	15	1333491133
22753	19179	3	1333491145
22779	33508	1	1333491185
22781	33513	165	1333491192
22918	33763	101	1333491458
22918	33969	83	1333491652
23029	33972	1	1333491655
23041	33988	1	1333491677
15051	34023	9	1333491714
19841	34107	14	1333491793
8126	34111	2	1333491802
7795	34166	2	1333491858
11812	34168	1	1333491860
10307	34220	5	1333491931
23176	34239	1	1333491946
10307	34272	160	1333491985
23214	34309	30	1333492024
23235	34339	16	1333492063
23238	1546	1	1333492076
8810	34357	40	1333492082
13776	34424	1	1333492161
11039	34475	3	1333492211
22779	34554	1	1333492294
7539	34578	29	1333492314
7539	34602	13	1333492334
6824	4191	7	1333492345
23555	34923	2	1333492700
13991	35070	1	1333492831
23687	35221	53	1333492978
13216	35346	15	1333493093
18693	35380	1	1333493129
3065	35393	1	1333493141
23956	31615	4	1333493505
7730	35785	18	1333493575
24071	35932	48	1333493731
24085	35956	55	1333493763
24094	35974	15	1333493787
23238	7646	1	1333493849
13925	36103	1	1333493926
4750	36708	1	1333494510
6975	36772	11	1333494574
6975	36782	12	1333494583
24730	34034	33	1333494975
21412	37257	4	1333495019
14614	37310	69	1333541872
17130	37549	1	1333495305
17130	37599	1	1333495343
24956	37635	16	1333495373
7795	37708	2	1333495429
15273	37943	11	1333495662
13896	37956	1	1333495678
15976	10426	9	1333495689
13367	37956	1	1333495721
11499	10426	1	1333495971
25295	38320	9	1333495991
22662	38323	17	1333495994
23176	34168	1	1333496146
22662	38539	18	1333496206
5069	39097	24	1333496767
22662	39193	32	1333496856
25803	39242	53	1333496894
25530	39309	1	1333496967
25891	5594	23	1333497060
26015	39638	25	1333497292
26016	39639	1	1333497292
25530	39857	1	1333497486
26238	40093	10	1333497714
26260	29259	5	1333497770
23235	40322	44	1333497909
25530	10426	2	1333497997
26422	40457	2	1333498053
26448	38216	1	1333498089
7795	40507	1	1333498101
26561	2715	15	1333498294
6681	12915	1	1333498313
4365	40886	21	1333498424
4365	40906	11	1333498447
4365	41005	15	1333498527
26448	41140	1	1333498646
26772	41160	20	1333498659
18693	41195	1	1333498694
26901	41416	1	1333498868
24094	7952	5	1333499120
4070	41805	1	1333499245
4365	41834	21	1333499268
24094	41957	20	1333499374
14726	42023	59	1333499439
25530	8186	1	1333499509
4365	42303	17	1333499689
25530	21678	1	1333499718
3515	42409	29	1333499755
26448	42953	1	1333500261
7795	42959	1	1333500266
27694	43015	84	1333500307
27797	43238	48	1333500496
16370	43477	27	1333500698
16370	43495	28	1333500717
13991	43616	1	1333500825
28158	43924	3	1333501086
28362	44322	55	1333501411
4555	44327	1	1333501418
21412	44392	1	1333501465
26422	44402	193	1333501475
28419	14330	3	1333501517
3903	44563	19	1333501611
3903	17467	7	1333501625
17271	44700	59	1333501708
26561	44782	17	1333501792
17130	45705	1	1333502547
11646	8561	2	1333502555
29307	46180	1	1333502930
26901	46312	1	1333503037
29307	46412	1	1333503108
7284	46553	1	1333503212
28158	46679	5	1333503305
17292	46940	13	1333503516
13213	47328	1	1333503855
28806	48311	1	1333504647
7284	48494	4	1333504805
17130	48586	1	1333504883
844	48946	62	1333505183
25530	13838	1	1333505336
844	49165	42	1333505359
25530	49200	1	1333505384
17292	49208	30	1333505391
25530	31702	1	1333505441
844	49434	76	1333505589
25530	49444	1	1333505597
25530	49535	1	1333505670
844	49893	72	1333505981
31231	49902	22	1333505988
5430	50023	2	1333506090
14614	50310	53	1333506349
31318	50418	18	1333506454
1153	50601	386	1333506608
11719	50968	4	1333506914
2325	51038	22	1333506987
844	51057	64	1333506999
2325	51065	11	1333507008
6755	51566	28	1333507461
32430	52151	1	1333508028
8746	52283	104	1333508153
28806	17138	1	1333508204
32557	52418	25	1333508279
4247	53117	46	1333508926
16862	53168	105	1333508966
28806	53855	54	1333509652
6444	54194	30	1333509999
6444	54211	27	1333510010
23235	55544	34	1333511299
30392	39309	1	1333512825
12613	57078	1	1333512866
12613	16696	55	1333513354
14614	58087	1	1333516150
25820	4191	2	1333516439
35886	59368	44	1333517380
35920	4191	6	1333517436
6824	2715	4	1333517990
36335	60375	124	1333518172
35715	4244	25	1333518306
36663	2715	7	1333518715
36771	30861	50	1333518912
10220	61604	13	1333519146
8126	62142	1	1333519538
2973	62800	2	1333520031
8858	2000	10	1333520069
37483	62870	1	1333520089
8858	62878	41	1333520094
2973	62903	4	1333520108
8858	62946	25	1333520138
8858	62990	34	1333520164
2973	4191	13	1333520173
4000	63991	3	1333520812
5840	64150	34	1333520925
38039	64220	12	1333520976
5296	64271	36	1333521004
14614	64398	29	1333567891
38159	13584	67	1333521164
4166	64830	15	1333521387
38326	62870	20	1333521412
4166	64879	37	1333521419
5296	64964	19	1333521486
38371	4244	5	1333521491
28806	65041	1	1333521540
38577	65467	62	1333521818
38577	65515	65	1333521843
14923	66057	33	1333522196
5296	66274	12	1333522318
10346	66315	1	1333522343
6853	21492	156	1333522349
38937	2715	15	1333522365
5492	66424	2	1333522405
39010	66550	17	1333522480
39035	66598	7	1333522510
39039	66605	9	1333522514
28806	66848	1	1333522646
39249	67123	141	1333522812
39255	67139	11	1333522819
10346	67464	15	1333523011
3515	67523	15	1333523047
35715	67539	68	1333523057
39533	67852	56	1333523259
5296	16077	24	1333523278
39607	68005	43	1333523350
39748	68352	2	1333523546
39791	68446	13	1333523602
39811	68497	19	1333523636
27607	68559	36	1333523675
39845	68569	7	1333523680
39873	68633	3	1333523714
3892	68704	21	1333523757
17387	68768	5	1333523798
8645	68782	149	1333523804
18307	68856	22	1333523849
40035	69011	55	1333523949
11421	69576	39	1333524294
9273	69640	42	1333524334
40326	69736	17	1333524395
40403	69907	54	1333524494
40498	70147	127	1333524632
40515	70182	83	1333524652
14398	70311	10	1333524719
40573	70322	1	1333524722
40584	70354	1	1333524742
39752	12915	6	1333524756
40619	70449	23	1333524793
40650	70543	45	1333524855
40694	4191	2	1333524907
391	70694	18	1333524935
11943	70843	62	1333525026
20298	70849	3	1333525028
40811	70900	47	1333525052
40811	70946	38	1333525080
40838	70958	104	1333525086
40973	71288	10	1333525286
41017	71385	4	1333525350
6326	71458	61	1333525384
2321	71500	23	1333525409
40903	7646	7	1333525422
41115	71667	56	1333525503
6326	72006	105	1333525698
38992	4244	4	1333525750
2321	72118	15	1333525752
5498	72147	35	1333525767
16927	72163	35	1333525776
6744	72270	38	1333525840
8746	72435	47	1333525950
2321	72577	28	1333526021
39607	72593	1	1333526026
22918	72659	108	1333526062
21320	72663	10	1333526064
22918	72746	60	1333526117
39752	16936	20	1333526147
41554	72593	7	1333526186
41017	72908	158	1333526208
38992	73067	3	1333526298
41694	73207	48	1333526383
41710	73248	32	1333526409
41710	73250	28	1333526409
41710	73251	34	1333526409
38875	73293	7	1333526431
15794	73334	13	1333526450
12850	73411	9	1333526492
41799	39309	1	1333526670
41932	19335	2	1333526700
41799	73832	1	1333526725
22662	73834	57	1333526726
6975	73848	15	1333526734
41951	73854	52	1333526736
6975	73913	16	1333526774
24883	2715	3	1333526794
12850	73977	22	1333526808
9991	74031	14	1333526834
9991	74056	13	1333526852
1447	74098	31	1333526880
42062	74153	22	1333526911
7623	74172	44	1333526925
18940	5444	90	1333526956
40573	74153	42	1333527030
42155	8674	20	1333527037
42159	74400	1	1333527040
42159	74430	41	1333527055
9624	4244	10	1333527088
42220	74519	2	1333527118
42258	12915	45	1333527179
40403	74640	28	1333527190
1447	74885	29	1333527337
42220	74897	22	1333527344
9357	74960	120	1333527382
14100	75100	20	1333527488
38992	75166	1	1333527523
42474	75169	31	1333527526
38992	75183	2	1333527534
42474	75210	9	1333527553
4072	75215	2	1333527559
42474	75227	34	1333527567
13837	75297	12	1333527602
14100	75372	7	1333527648
9273	67464	12	1333527687
37954	2715	7	1333527712
9273	75518	13	1333527732
42258	17162	3	1333527738
24085	75578	47	1333527763
9357	75638	57	1333527797
14726	75640	20	1333527798
13367	75705	51	1333527838
42684	75788	29	1333527891
7370	75875	33	1333527946
10446	75100	65	1333527947
42778	76017	2	1333528030
39607	76021	1	1333528034
22630	76149	25	1333528125
21320	76185	13	1333528152
7730	6589	1	1333528160
14705	76217	68	1333528170
42862	72908	35	1333528185
22781	7646	35	1333528243
42923	5444	43	1333528282
14726	67464	49	1333528325
13154	4244	12	1333528352
14100	76664	36	1333528455
43047	10862	2	1333528476
11943	76756	54	1333528507
22918	76784	30	1333528519
22918	76812	29	1333528537
40498	76820	125	1333528540
22781	76842	53	1333528551
1547	4244	18	1333528567
43116	76898	1	1333528579
15144	76917	76	1333528588
12514	76971	21	1333528621
6686	77277	158	1333528800
38243	34111	4	1333528884
18987	14282	75	1333528940
43367	77554	30	1333528956
13154	77681	21	1333529040
43440	77738	24	1333529073
43522	77928	30	1333529183
3856	77972	58	1333529206
5498	3085	29	1333529221
43522	78068	13	1333529255
18307	78179	17	1333529318
22918	14330	71	1333529361
43655	78283	47	1333529381
43674	78328	29	1333529405
38577	13573	9	1333529461
38577	78539	7	1333529522
43790	78671	24	1333529590
20049	78697	61	1333529602
13072	78749	52	1333529630
43867	78873	41	1333529701
39087	78897	59	1333529710
2413	4191	6	1333529718
38577	78915	25	1333529720
24094	4244	3	1333529729
17649	23646	4	1333529740
38577	78972	25	1333529752
20235	79092	21	1333529819
13748	79117	1	1333529828
2369	79146	62	1333529845
6815	79192	37	1333529876
35776	4191	5	1333529884
22630	7646	47	1333529951
24822	79353	30	1333529985
44036	4191	4	1333530001
41710	79402	23	1333530012
8125	79421	73	1333530018
44099	72908	8	1333530074
18803	79735	112	1333530195
10157	79777	65	1333530221
44238	24651	25	1333530274
44251	79901	22	1333530298
12721	79908	48	1333530305
22662	79938	9	1333530319
44277	79970	39	1333530337
14539	79998	3	1333530349
44314	80068	15	1333530381
44367	10716	46	1333530470
44387	80260	5	1333530503
44400	80289	28	1333530527
11325	80384	31	1333530582
44442	80412	14	1333530597
844	80671	77	1333530761
12492	76217	67	1333530787
22918	28577	18	1333530835
42258	80906	64	1333530908
44648	80957	44	1333530941
44671	81032	3	1333530985
44691	72908	1	1333531015
44696	81097	29	1333531027
39010	81138	44	1333531052
14539	1401	1	1333531068
3856	81411	49	1333531233
6755	81426	5	1333531241
20189	81510	12	1333531302
10446	81713	65	1333531441
12299	81759	131	1333531473
6298	81789	19	1333531495
2437	81801	10	1333531502
3370	66315	25	1333531508
3780	81852	3	1333531537
44963	81894	19	1333531568
44969	81910	71	1333531575
10120	81912	15	1333531575
13367	19335	4	1333531632
27694	82005	21	1333531640
45038	82079	4	1333531694
740	82155	37	1333531747
38326	82214	32	1333531790
6298	82242	49	1333531809
2413	82249	18	1333531815
45110	5748	96	1333531817
22779	82258	3	1333531821
43276	82284	15	1333531841
45126	82300	2	1333531855
45204	82525	5	1333532008
45215	82552	30	1333532022
44387	82556	9	1333532025
45219	82564	1	1333532030
17387	82659	29	1333532095
9069	15982	27	1333532102
45285	82722	4	1333532139
38039	82885	43	1333532265
22864	82917	3	1333532297
45381	82980	7	1333532346
14539	83082	1	1333532413
41382	83154	2	1333532455
14539	83172	1	1333532470
14352	83189	92	1333532483
45468	83229	4	1333532509
45472	4810	1	1333532515
45524	83396	1	1333532626
20189	83477	13	1333532685
12671	62142	31	1333532690
45571	83515	38	1333532713
11943	83615	40	1333532794
11039	4244	1	1333532825
1308	83666	42	1333532829
11039	10426	1	1333532868
