69806,2000,4
69806,1106646,3
69806,125934,2
69806,622840,1
167581,19746,5
167581,2562311,4
167581,355110,3
167581,732058,2
167581,444489,1
204765,125234,5
204765,424351,4
204765,107084,3
204765,23043,2
204765,141152,1
62968,339272,5
62968,1952792,4
62968,3294120,3
62968,21809,2
62968,334715,1
134022,173325,5
134022,1071261,4
134022,219249,3
134022,1004970,2
134022,87308,1
8428,332969,5
8428,1793658,4
8428,668186,3
8428,407102,2
8428,838647,1
110225,1509406,5
110225,131128,4
110225,209467,3
110225,3538199,2
110225,141490,1
141472,1992558,5
141472,2118040,4
141472,153180,3
141472,413274,2
141472,14690,1
32654,155002,5
32654,653718,4
32654,300266,3
32654,1848027,2
32654,82079,1
13847,2020899,5
13847,1017871,4
13847,3571770,3
13847,1410226,2
13847,2148553,1
243775,217673,5
243775,231464,4
243775,135566,3
243775,1879920,2
243775,1154333,1
13259,93137,5
13259,287648,4
13259,21152,3
13259,3334183,2
13259,491847,1
76765,181787,5
76765,130471,4
76765,2214156,3
76765,470500,2
76765,329710,1
162,242402,5
162,2266636,4
162,1944945,3
162,188061,2
162,182193,1
11789,14113,5
11789,210981,4
11789,163712,3
11789,396213,2
11789,298551,1
6701,243943,5
6701,3571770,4
6701,44402,3
6701,1733725,2
6701,244473,1
178971,330724,5
178971,903395,4
178971,551486,3
178971,317434,2
178971,1052411,1
7831,2765884,5
7831,614374,4
7831,299268,3
7831,16200,2
7831,98253,1
10182,226337,5
10182,147781,4
10182,738949,3
10182,232575,2
10182,21007,1
227547,92095,5
227547,776572,4
227547,436495,3
227547,327186,2
227547,1359662,1
80106,1898746,5
80106,289099,4
80106,253090,3
80106,809431,2
80106,555058,1
50255,98551,5
50255,372484,4
50255,721242,3
50255,161112,2
50255,206367,1
45487,24012,5
45487,1192283,4
45487,437189,3
45487,1193,2
45487,579641,1
15282,2075242,5
15282,617606,4
15282,1088823,3
15282,1292003,2
15282,1463347,1
86191,1413707,5
86191,1010977,4
86191,164579,3
86191,338884,2
86191,425497,1
73488,48311,5
73488,993545,4
73488,299407,3
73488,847252,2
73488,289895,1
15223,977653,5
15223,2950922,4
15223,105151,3
15223,1282152,2
15223,177076,1
29281,550539,5
29281,285896,4
29281,998572,3
29281,411206,2
29281,297126,1
22162,405112,5
22162,1153147,4
22162,258427,3
22162,654325,2
22162,107283,1
259041,162380,5
259041,416677,4
259041,991833,3
259041,367112,2
259041,1049877,1
70671,1500649,5
70671,151875,4
70671,822726,3
70671,700204,2
70671,261476,1
148477,407102,5
148477,640835,4
148477,776988,3
148477,214,2
148477,267623,1
11766,250662,5
11766,172808,4
11766,423770,3
11766,1862020,2
11766,726705,1
52822,810645,5
52822,953318,4
52822,107828,3
52822,481232,2
52822,447878,1
50559,446653,5
50559,1046420,4
50559,175787,3
50559,553110,2
50559,491847,1
101047,1944893,5
101047,1978157,4
101047,1416917,3
101047,149019,2
101047,131547,1
157841,73977,5
157841,248310,4
157841,232246,3
157841,977653,2
157841,877142,1
84434,834452,5
84434,301925,4
84434,79901,3
84434,2235146,2
84434,1513777,1
52413,207888,5
52413,1030404,4
52413,215667,3
52413,185766,2
52413,2075242,1
207905,166088,5
207905,124088,4
207905,14394,3
207905,25148,2
207905,215800,1
41067,495467,5
41067,422392,4
41067,2974138,3
41067,763202,2
41067,51065,1
110952,299608,5
110952,414077,4
110952,219407,3
110952,707612,2
110952,163935,1
10657,732856,5
10657,1126796,4
10657,371429,3
10657,529565,2
10657,245008,1
140848,216327,5
140848,125276,4
140848,384100,3
140848,675620,2
140848,4162,1
10562,1521667,5
10562,3312871,4
10562,1693919,3
10562,88948,2
10562,1769809,1
12451,419838,5
12451,179481,4
12451,152659,3
12451,2031496,2
12451,1130709,1
1587,293449,5
1587,480796,4
1587,27402,3
1587,659832,2
1587,217018,1
11425,2916215,5
11425,102068,4
11425,460079,3
11425,109254,2
11425,1998030,1
