3303,3156780,5
3303,849235,4
3303,1763099,3
3303,2253658,2
3303,282748,1
194359,1570009,5
194359,1479422,4
194359,506158,3
194359,1401355,2
194359,2875095,1
5593,1452591,5
5593,2073621,4
5593,1547325,3
5593,2027824,2
5593,1375933,1
32096,3290953,5
32096,519506,4
32096,836441,3
32096,2176319,2
32096,1860405,1
15367,747094,5
15367,3412760,4
15367,1405476,3
15367,2059670,2
15367,3241086,1
84075,1316,5
84075,1421212,4
84075,1324764,3
84075,929583,2
84075,2243780,1
80182,3251829,5
80182,1524031,4
80182,2529877,3
80182,2347553,2
80182,2351393,1
166437,939822,5
166437,2923952,4
166437,2597115,3
166437,729308,2
166437,339261,1
4521,1312911,5
4521,2970638,4
4521,1590847,3
4521,376040,2
4521,1045486,1
246146,1455779,5
246146,992778,4
246146,871154,3
246146,610322,2
246146,106979,1
58233,176785,5
58233,1089692,4
58233,2611528,3
58233,292181,2
58233,899102,1
156288,2117028,5
156288,3457331,4
156288,842192,3
156288,1823198,2
156288,2769958,1
100394,2000827,5
100394,1087781,4
100394,611673,3
100394,16914,2
100394,440772,1
206282,2210537,5
206282,965776,4
206282,750262,3
206282,2988441,2
206282,2526398,1
16105,206618,5
16105,3318092,4
16105,1112208,3
16105,494787,2
16105,2462439,1
71746,541764,5
71746,2526721,4
71746,3105085,3
71746,3329164,2
71746,3605766,1
11,1497228,5
11,2355628,4
11,2858683,3
11,2222751,2
11,3234320,1
69381,2061454,5
69381,673907,4
69381,2609134,3
69381,1044164,2
69381,1160838,1
137142,1103781,5
137142,1276408,4
137142,3017317,3
137142,2688080,2
137142,1025777,1
105086,1260784,5
105086,2337091,4
105086,312622,3
105086,1321874,2
105086,1045175,1
114476,1233851,5
114476,1596549,4
114476,1511354,3
114476,3167110,2
114476,298712,1
126558,556933,5
126558,621865,4
126558,1024974,3
126558,1882564,2
126558,643368,1
8079,940207,5
8079,249530,4
8079,2123835,3
8079,2062808,2
8079,1572615,1
11943,3206574,5
11943,2556888,4
11943,2153434,3
11943,245844,2
11943,921438,1
207992,2172051,5
207992,1927367,4
207992,3520407,3
207992,88574,2
207992,3458325,1
27638,1866087,5
27638,2625292,4
27638,17863,3
27638,1692553,2
27638,1392197,1
21323,1931023,5
21323,2163934,4
21323,3156971,3
21323,3220177,2
21323,3672092,1
46275,973350,5
46275,2726596,4
46275,970954,3
46275,1246682,2
46275,2297368,1
91770,2694608,5
91770,124833,4
91770,1922242,3
91770,1599213,2
91770,2037223,1
3975,703583,5
3975,2549573,4
3975,521349,3
3975,3124295,2
3975,112077,1
234948,1957323,5
234948,3578049,4
234948,3365593,3
234948,94856,2
234948,250231,1
162448,2236373,5
162448,549376,4
162448,2500419,3
162448,418554,2
162448,206351,1
110230,1170981,5
110230,1860428,4
110230,1553997,3
110230,933866,2
110230,2448215,1
172835,1548607,5
172835,1603653,4
172835,1860361,3
172835,1279522,2
172835,2180853,1
141915,1130537,5
141915,332754,4
141915,2573310,3
141915,88100,2
141915,3160770,1
86079,213049,5
86079,1682214,4
86079,991305,3
86079,261423,2
86079,162529,1
127474,132371,5
127474,1103882,4
127474,872316,3
127474,93500,2
127474,640667,1
54604,1056518,5
54604,510894,4
54604,2598600,3
54604,458951,2
54604,3363792,1
82559,960781,5
82559,2530097,4
82559,1150392,3
82559,1790636,2
82559,720699,1
68085,459781,5
68085,700192,4
68085,1463022,3
68085,445323,2
68085,3481991,1
175116,109235,5
175116,1466237,4
175116,3460102,3
175116,1835391,2
175116,1978157,1
60466,866869,5
60466,300008,4
60466,3579317,3
60466,1075934,2
60466,416097,1
29363,1405094,5
29363,3649279,4
29363,490443,3
29363,3382748,2
29363,164125,1
99627,1667047,5
99627,3116450,4
99627,2238770,3
99627,1801549,2
99627,264736,1
26272,2865230,5
26272,1628786,4
26272,38216,3
26272,2171341,2
26272,2736969,1
68988,432441,5
68988,2272207,4
68988,1749680,3
68988,2488203,2
68988,643368,1
92977,2304115,5
92977,764279,4
92977,3035998,3
92977,1232992,2
92977,3163833,1
258279,2677366,5
258279,2075484,4
258279,2288322,3
258279,3582549,2
258279,1213591,1
201196,1523987,5
201196,1091583,4
201196,296964,3
201196,1287183,2
201196,2415765,1
82333,1086620,5
82333,2527146,4
82333,3411757,3
82333,1859718,2
82333,1600131,1
90562,123348,5
90562,2768737,4
90562,1542114,3
90562,785541,2
90562,2712738,1
218978,935365,5
218978,1706431,4
218978,1159353,3
218978,1624145,2
218978,1291760,1
128535,3610371,5
128535,1263978,4
128535,3303555,3
128535,28083,2
128535,2976196,1
45073,215398,5
45073,342538,4
45073,1071863,3
45073,2055618,2
45073,2725023,1
196002,3296979,5
196002,1069140,4
196002,2619028,3
196002,2742798,2
196002,2391812,1
68977,79421,5
68977,374741,4
68977,1371109,3
68977,974652,2
68977,2037753,1
44963,1086725,5
44963,1437733,4
44963,3505731,3
44963,1792642,2
44963,2602020,1
216158,3283640,5
216158,3104416,4
216158,1644931,3
216158,1573385,2
216158,3253729,1
117519,1572250,5
117519,1692569,4
117519,2439275,3
117519,1231531,2
117519,1437026,1
237950,1127993,5
237950,1022608,4
237950,486229,3
237950,837693,2
237950,1483958,1
16692,484229,5
16692,3136224,4
16692,807464,3
16692,835709,2
16692,435595,1
66866,2686632,5
66866,1266761,4
66866,3561767,3
66866,3048615,2
66866,3617705,1
249549,1307667,5
249549,413694,4
249549,841509,3
249549,1379490,2
249549,1001985,1
72174,1744537,5
72174,776997,4
72174,1409181,3
72174,51566,2
72174,3124123,1
12841,517759,5
12841,1260125,4
12841,174716,3
12841,218750,2
12841,3289386,1
161431,1360529,5
161431,516240,4
161431,1228816,3
161431,418866,2
161431,36782,1
53083,3445960,5
53083,1315275,4
53083,2568849,3
53083,2639087,2
53083,2337542,1
127714,1625860,5
127714,805004,4
127714,210730,3
127714,1131053,2
127714,2631787,1
33470,457956,5
33470,252306,4
33470,2004593,3
33470,2751638,2
33470,295107,1
196083,3468608,5
196083,197471,4
196083,627789,3
196083,616282,2
196083,3356027,1
54034,1422443,5
54034,342087,4
54034,1110568,3
54034,482766,2
54034,3325018,1
100591,2139116,5
100591,3610316,4
100591,994918,3
100591,3027729,2
100591,1865794,1
68099,2418408,5
68099,2121998,4
68099,1390512,3
68099,3555653,2
68099,2242011,1
53627,1434155,5
53627,3408779,4
53627,237797,3
53627,411703,2
53627,923185,1
230902,931725,5
230902,1193317,4
230902,331187,3
230902,121473,2
230902,1067961,1
46634,745179,5
46634,3270501,4
46634,297890,3
46634,654926,2
46634,8551,1
23152,2073477,5
23152,2411951,4
23152,3591755,3
23152,2571139,2
23152,1349849,1
102657,139439,5
102657,1025041,4
102657,1334767,3
102657,1306430,2
102657,2441212,1
168735,287829,5
168735,1029852,4
168735,1192979,3
168735,3561268,2
168735,860202,1
30690,2211088,5
30690,461503,4
30690,3204069,3
30690,993667,2
30690,616274,1
165325,1203553,5
165325,581566,4
165325,288439,3
165325,233646,2
165325,705555,1
13766,1439630,5
13766,2763849,4
13766,3407115,3
13766,1336724,2
13766,2326435,1
14535,505496,5
14535,2562357,4
14535,1421503,3
14535,2027339,2
14535,934606,1
122098,1147030,5
122098,3166380,4
122098,2764743,3
122098,2307418,2
122098,328233,1
123009,3628190,5
123009,161455,4
123009,2261607,3
123009,1524001,2
123009,3673568,1
67426,1124857,5
67426,109768,4
67426,371893,3
67426,1016615,2
67426,3456165,1
83239,3543141,5
83239,94883,4
83239,1226522,3
83239,3464285,2
83239,162494,1
204366,748718,5
204366,2579557,4
204366,3000511,3
204366,2353596,2
204366,1280516,1
71340,784121,5
71340,3529697,4
71340,2295035,3
71340,2751553,2
71340,371365,1
9233,2571951,5
9233,1669885,4
9233,2073447,3
9233,1054542,2
9233,1514371,1
208199,423976,5
208199,678850,4
208199,1566912,3
208199,2099009,2
208199,2779362,1
166899,1334972,5
166899,2002655,4
166899,3252065,3
166899,153527,2
166899,2448520,1
121983,362304,5
121983,1481952,4
121983,1131218,3
121983,1529471,2
121983,472265,1
244287,2036023,5
244287,2955849,4
244287,4462,3
244287,3185051,2
244287,2505652,1
51541,2112658,5
51541,217854,4
51541,814449,3
51541,2990959,2
51541,1748253,1
247441,2802744,5
247441,2350540,4
247441,211423,3
247441,894538,2
247441,1209876,1
167447,3247446,5
167447,532634,4
167447,1335131,3
167447,2316112,2
167447,2689231,1
174706,493626,5
174706,124004,4
174706,1025777,3
174706,671055,2
174706,1413594,1
124233,3259744,5
124233,46180,4
124233,3273934,3
124233,2069602,2
124233,374844,1
80534,993036,5
80534,456715,4
80534,2499242,3
80534,479298,2
80534,647355,1
58289,2804030,5
58289,1353191,4
58289,2808290,3
58289,1247574,2
58289,2129637,1
15986,2671093,5
15986,2587118,4
15986,771163,3
15986,2462708,2
15986,3264519,1
41881,590910,5
41881,1885536,4
41881,831998,3
41881,3642095,2
41881,2888316,1
207897,551235,5
207897,279022,4
207897,1263978,3
207897,2122417,2
207897,1617083,1
82248,2881971,5
82248,1209965,4
82248,8231,3
82248,1306875,2
82248,1392101,1
91485,3541960,5
91485,3488066,4
91485,2727537,3
91485,615150,2
91485,2381391,1
212616,3158087,5
212616,2683990,4
212616,1654572,3
212616,1575577,2
212616,3270239,1
129457,3192438,5
129457,1848697,4
129457,2453489,3
129457,1522317,2
129457,817049,1
3116,794197,5
3116,3428927,4
3116,1881284,3
3116,1031217,2
3116,2088664,1
238009,170087,5
238009,1499508,4
238009,35282,3
238009,1875066,2
238009,1900183,1
179489,638710,5
179489,2777766,4
179489,154268,3
179489,512693,2
179489,2832302,1
205549,3564130,5
205549,1574689,4
205549,413131,3
205549,2336381,2
205549,411703,1
83291,3061399,5
83291,2465392,4
83291,71500,3
83291,587915,2
83291,2087016,1
149040,648307,5
149040,297058,4
149040,2569101,3
149040,1194683,2
149040,1612743,1
4055,1982658,5
4055,327907,4
4055,1559687,3
4055,3120865,2
4055,1864944,1
41866,1496513,5
41866,2658703,4
41866,3179472,3
41866,152023,2
41866,261558,1
53780,1044567,5
53780,1327617,4
53780,1001424,3
53780,369579,2
53780,1952683,1
18714,409617,5
18714,414171,4
18714,2363914,3
18714,708480,2
18714,1400609,1
258020,124441,5
258020,175985,4
258020,1537798,3
258020,221446,2
258020,1313707,1
15166,1733304,5
15166,1835698,4
15166,2253242,3
15166,606088,2
15166,1089241,1
960,3104931,5
960,2100998,4
960,3382720,3
960,780015,2
960,729991,1
96624,554881,5
96624,324646,4
96624,1881594,3
96624,1071669,2
96624,2800743,1
24282,3514173,5
24282,583598,4
24282,1026253,3
24282,2495075,2
24282,1143941,1
64373,2439903,5
64373,1150188,4
64373,26386,3
64373,2537646,2
64373,1193150,1
103759,3220592,5
103759,668960,4
103759,294376,3
103759,2346871,2
103759,1656250,1
69641,3545637,5
69641,1396889,4
69641,2206606,3
69641,1122829,2
69641,2463316,1
104641,1407852,5
104641,871493,4
104641,1889401,3
104641,2675095,2
104641,440340,1
84350,1051344,5
84350,1875578,4
84350,3429563,3
84350,1733609,2
84350,3450951,1
89244,1251052,5
89244,1375793,4
89244,99456,3
89244,1972796,2
89244,1260244,1
21639,23043,5
21639,3383395,4
21639,190466,3
21639,2790441,2
21639,1322059,1
90389,1020698,5
90389,1693898,4
90389,966547,3
90389,824412,2
90389,1125194,1
154412,551637,5
154412,402774,4
154412,160216,3
154412,1450627,2
154412,2338586,1
16866,143997,5
16866,3487208,4
16866,1766317,3
16866,533547,2
16866,369284,1
108401,1374006,5
108401,1548018,4
108401,2128032,3
108401,749424,2
108401,876326,1
162584,535849,5
162584,3161095,4
162584,1769434,3
162584,3104474,2
162584,2830680,1
148577,1238298,5
148577,701757,4
148577,1155555,3
148577,2666551,2
148577,1374075,1
3856,1615451,5
3856,375484,4
3856,2563474,3
3856,298960,2
3856,579051,1
154473,994754,5
154473,1982566,4
154473,3313537,3
154473,1768895,2
154473,369492,1
212274,1964035,5
212274,50070,4
212274,1193626,3
212274,3142909,2
212274,230150,1
166864,2449698,5
166864,1790563,4
166864,1181341,3
166864,3526595,2
166864,1875276,1
114393,1808429,5
114393,445756,4
114393,1033966,3
114393,2585036,2
114393,108134,1
70567,3344787,5
70567,1557828,4
70567,974029,3
70567,246286,2
70567,2524710,1
96518,1408253,5
96518,2072004,4
96518,218970,3
96518,572256,2
96518,173718,1
255411,154758,5
255411,1422413,4
255411,2757038,3
255411,473549,2
255411,402875,1
28505,1044641,5
28505,3148879,4
28505,549315,3
28505,1920753,2
28505,2438992,1
20637,1802342,5
20637,3167207,4
20637,2163115,3
20637,3543516,2
20637,648840,1
42619,2122411,5
42619,410156,4
42619,2729225,3
42619,2071631,2
42619,1292224,1
185631,140188,5
185631,1800192,4
185631,958797,3
185631,2357251,2
185631,2369340,1
225691,1048231,5
225691,1750984,4
225691,410861,3
225691,1779507,2
225691,3199946,1
112248,1732255,5
112248,238571,4
112248,1985933,3
112248,1263010,2
112248,821739,1
60587,498507,5
60587,2449431,4
60587,372413,3
60587,936016,2
60587,3623884,1
11292,97366,5
11292,209572,4
11292,1588631,3
11292,1089082,2
11292,516035,1
46957,3368701,5
46957,901331,4
46957,261416,3
46957,3290306,2
46957,906906,1
109502,3536429,5
109502,925886,4
109502,1028274,3
109502,1559974,2
109502,610903,1
69140,3609553,5
69140,9135,4
69140,894276,3
69140,594268,2
69140,529665,1
95580,3168270,5
95580,1125948,4
95580,746812,3
95580,449430,2
95580,109673,1
119037,405130,5
119037,67123,4
119037,1730841,3
119037,1053617,2
119037,3554852,1
20434,1530284,5
20434,73263,4
20434,746210,3
20434,1197534,2
20434,213750,1
111616,517276,5
111616,2179407,4
111616,3061399,3
111616,457204,2
111616,247592,1
47285,2620113,5
47285,2392448,4
47285,1749463,3
47285,2944992,2
47285,3590216,1
147809,447546,5
147809,2428945,4
147809,2848720,3
147809,974652,2
147809,169524,1
14849,3018406,5
14849,1405461,4
14849,2473119,3
14849,133012,2
14849,240226,1
70363,2642116,5
70363,2018855,4
70363,2216098,3
70363,444972,2
70363,2736972,1
41219,2358205,5
41219,293449,4
41219,329538,3
41219,1522938,2
41219,614374,1
1797,253469,5
1797,514370,4
1797,1261274,3
1797,3533967,2
1797,3240624,1
53179,1544758,5
53179,1875645,4
53179,3628417,3
53179,3105225,2
53179,614126,1
102371,2439168,5
102371,2859854,4
102371,2247272,3
102371,410263,2
102371,459267,1
218819,3264593,5
218819,942746,4
218819,2243948,3
218819,2420456,2
218819,1010340,1
15877,2117208,5
15877,1615935,4
15877,2441886,3
15877,1998966,2
15877,2141644,1
81242,388574,5
81242,1469398,4
81242,2224159,3
81242,16276,2
81242,1148290,1
134115,1825884,5
134115,642132,4
134115,2417701,3
134115,256668,2
134115,371465,1
128247,341330,5
128247,375044,4
128247,2261036,3
128247,400675,2
128247,1815778,1
59826,530006,5
59826,3305600,4
59826,234841,3
59826,3538181,2
59826,3348614,1
263045,3348972,5
263045,1564086,4
263045,498218,3
263045,2088706,2
263045,1701754,1
20005,2190950,5
20005,210795,4
20005,1332800,3
20005,3649230,2
20005,1467589,1
38810,1692232,5
38810,420250,4
38810,3474113,3
38810,2876615,2
38810,936952,1
91041,649784,5
91041,2668273,4
91041,991837,3
91041,445772,2
91041,1682890,1
172874,3305242,5
172874,1780443,4
172874,461432,3
172874,1281625,2
172874,3446181,1
251540,996788,5
251540,2240742,4
251540,3343096,3
251540,3151041,2
251540,110521,1
98117,1211954,5
98117,125234,4
98117,782505,3
98117,1247968,2
98117,1452124,1
60194,1626263,5
60194,1693212,4
60194,18088,3
60194,785988,2
60194,585689,1
13996,3385845,5
13996,2007206,4
13996,275915,3
13996,581052,2
13996,130987,1
57365,373042,5
57365,3105826,4
57365,952769,3
57365,1847675,2
57365,2178209,1
215488,2438992,5
215488,1626813,4
215488,189478,3
215488,1793556,2
215488,1464767,1
227914,1537798,5
227914,3394408,4
227914,3610658,3
227914,339417,2
227914,214186,1
149510,652485,5
149510,662082,4
149510,202728,3
149510,332437,2
149510,1237161,1
58807,2356395,5
58807,2204883,4
58807,2694629,3
58807,2350441,2
58807,2116286,1
138642,1246834,5
138642,953164,4
138642,2942396,3
138642,457831,2
138642,1656209,1
9653,2251453,5
9653,452397,4
9653,1311194,3
9653,3591773,2
9653,2709066,1
121705,3069539,5
121705,1443369,4
121705,173807,3
121705,972310,2
121705,1965952,1
80354,3642082,5
80354,219014,4
80354,21851,3
80354,898843,2
80354,1404706,1
52317,932191,5
52317,552563,4
52317,1148639,3
52317,1338554,2
52317,1558375,1
168284,485532,5
168284,22019,4
168284,2797172,3
168284,2252381,2
168284,750234,1
53714,527274,5
53714,1865665,4
53714,3115040,3
53714,1021318,2
53714,2817590,1
94109,1723196,5
94109,1704495,4
94109,290390,3
94109,1980582,2
94109,166875,1
164293,2296188,5
164293,84963,4
164293,2488195,3
164293,67224,2
164293,1468856,1
135928,3444942,5
135928,2241806,4
135928,3441900,3
135928,2038241,2
135928,2152974,1
93589,1338781,5
93589,462562,4
93589,2044855,3
93589,95237,2
93589,1540711,1
89242,737578,5
89242,2490037,4
89242,1748406,3
89242,362264,2
89242,2299105,1
174873,436146,5
174873,1083733,4
174873,2290533,3
174873,3554808,2
174873,2002877,1
111442,3040759,5
111442,322450,4
111442,1968110,3
111442,1455053,2
111442,1616051,1
154310,974652,5
154310,1582376,4
154310,722800,3
154310,20568,2
154310,2914456,1
45408,461432,5
45408,3109078,4
45408,2921887,3
45408,843983,2
45408,1684323,1
95594,1690082,5
95594,333721,4
95594,1048976,3
95594,418224,2
95594,607647,1
220457,1149860,5
220457,850509,4
220457,744178,3
220457,3665501,2
220457,642843,1
185231,298215,5
185231,764131,4
185231,2765569,3
185231,2523838,2
185231,3360040,1
144188,3485108,5
144188,2399109,4
144188,3227791,3
144188,1528748,2
144188,1490644,1
237961,621618,5
237961,2329501,4
237961,259443,3
237961,2563160,2
237961,941269,1
240593,1417491,5
240593,1259853,4
240593,3574620,3
240593,221850,2
240593,1693480,1
161555,2876158,5
161555,295431,4
161555,1455779,3
161555,2502853,2
161555,2427611,1
78302,155479,5
78302,222775,4
78302,1789822,3
78302,1324764,2
78302,302809,1
72931,369427,5
72931,3592904,4
72931,2874811,3
72931,1888394,2
72931,2512632,1
19181,3490706,5
19181,3290664,4
19181,164091,3
19181,2409252,2
19181,3427167,1
71179,816396,5
71179,1522420,4
71179,2309460,3
71179,2830844,2
71179,621865,1
21393,243294,5
21393,2412138,4
21393,420026,3
21393,1643541,2
21393,337467,1
127631,2852144,5
127631,740594,4
127631,159240,3
127631,1106500,2
127631,2307743,1
62013,2328393,5
62013,3042313,4
62013,3029141,3
62013,672413,2
62013,1761734,1
61103,1817776,5
61103,1302326,4
61103,1911075,3
61103,2074420,2
61103,1612616,1
239229,3627734,5
239229,213742,4
239229,1588312,3
239229,253724,2
239229,1495214,1
225858,378838,5
225858,3319250,4
225858,1907188,3
225858,1313368,2
225858,525232,1
198895,3666959,5
198895,619284,4
198895,1584101,3
198895,331887,2
198895,3509509,1
108262,579912,5
108262,1681726,4
108262,1454879,3
108262,1943701,2
108262,526312,1
40842,3601372,5
40842,338973,4
40842,1452999,3
40842,3312871,2
40842,1846974,1
20927,1560225,5
20927,523169,4
20927,3067663,3
20927,376048,2
20927,2197517,1
86259,2891796,5
86259,1748337,4
86259,83396,3
86259,1751254,2
86259,1450730,1
106849,780655,5
106849,940561,4
106849,1630454,3
106849,2700352,2
106849,836673,1
226685,999105,5
226685,553793,4
226685,650388,3
226685,305578,2
226685,1131742,1
153032,414492,5
153032,2881624,4
153032,3164586,3
153032,3067328,2
153032,155802,1
256693,1600906,5
256693,532011,4
256693,3618968,3
256693,1846770,2
256693,648108,1
10700,686202,5
10700,782966,4
10700,444761,3
10700,2307418,2
10700,170325,1
127364,2088730,5
127364,1763276,4
127364,1052348,3
127364,2363334,2
127364,1317679,1
73476,2399109,5
73476,1039864,4
73476,3123663,3
73476,1063483,2
73476,1452488,1
67457,2564304,5
67457,841468,4
67457,1530919,3
67457,3418380,2
67457,2338487,1
105436,2449606,5
105436,1298480,4
105436,1877357,3
105436,2839364,2
105436,3072554,1
155467,2161696,5
155467,682926,4
155467,873341,3
155467,3679598,2
